Departure Date,Departure Time,Departure Airport Code,Arrival Airport Code,Departure City,Departure State,Departure Country,Arrival Date,Arrival Time,Arrival City,Arrival State,Arrival Country,Flight Duration,Overnight Flight,# Stops,Nonstop Flight,# Available Tickets,Booking Airline Code,Booking Airline Description,Operating Airline Code,Operating Airline Description,Operating Airline Flight #,Operating Airline Flight # Description,Aircraft Code,Aircraft Description,Cabin Class,Airline Points,Airline Taxes,Currency
2024-02-08,06:03,,,ORD,IL,US,2024-02-08,09:19,EWR,NJ,US,1412,Yes,No,Yes,182,UA,United Airlines,UA,United Airlines,1833,UA1833,7M8,Boeing 737 MAX 8,,717,,
2024-02-08,06:03,,,ORD,IL,US,2024-02-08,09:19,EWR,NJ,US,1412,Yes,No,Yes,182,UA,United Airlines,UA,United Airlines,1833,UA1833,7M8,Boeing 737 MAX 8,First,717,,
2024-02-08,11:03,,,ORD,IL,US,2024-02-08,13:55,YYZ,ON,CA,1172,Yes,No,Yes,99,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E7W,Embraer 175,Coach,435,,
2024-02-08,11:03,,,ORD,IL,US,2024-02-08,13:55,YYZ,ON,CA,1172,Yes,No,Yes,99,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E7W,Embraer 175,,435,,
2024-02-08,14:22,,,ORD,IL,US,2024-02-08,17:48,EWR,NJ,US,973,Yes,No,Yes,54,UA,United Airlines,UA,United Airlines,2138,UA2138,739,Boeing 737-900,Coach,717,,
2024-02-08,14:22,,,ORD,IL,US,2024-02-08,17:48,EWR,NJ,US,973,Yes,No,Yes,54,UA,United Airlines,UA,United Airlines,2138,UA2138,739,Boeing 737-900,,717,,
2024-02-08,13:59,,,ORD,IL,US,2024-02-08,17:19,BOS,MA,US,996,Yes,No,Yes,62,UA,United Airlines,UA,United Airlines,378,UA378,320,Airbus A320,Coach,864,,
2024-02-08,13:59,,,ORD,IL,US,2024-02-08,17:19,BOS,MA,US,996,Yes,No,Yes,62,UA,United Airlines,UA,United Airlines,378,UA378,320,Airbus A320,,864,,
2024-02-08,10:55,,,ORD,IL,US,2024-02-08,14:10,EWR,NJ,US,1180,Yes,No,Yes,82,UA,United Airlines,UA,United Airlines,1847,UA1847,739,Boeing 737-900,Coach,717,,
2024-02-08,10:55,,,ORD,IL,US,2024-02-08,14:10,EWR,NJ,US,1180,Yes,No,Yes,82,UA,United Airlines,UA,United Airlines,1847,UA1847,739,Boeing 737-900,,717,,
2024-02-08,09:06,,,ORD,IL,US,2024-02-08,12:21,EWR,NJ,US,1289,Yes,No,Yes,115,UA,United Airlines,UA,United Airlines,2099,UA2099,752,Boeing 757-200,Coach,717,,
2024-02-08,09:06,,,ORD,IL,US,2024-02-08,12:21,EWR,NJ,US,1289,Yes,No,Yes,115,UA,United Airlines,UA,United Airlines,2099,UA2099,752,Boeing 757-200,,717,,
2024-02-08,15:45,,,ORD,IL,US,2024-02-08,19:14,EWR,NJ,US,890,Yes,No,Yes,66,UA,United Airlines,UA,United Airlines,2282,UA2282,7M9,Boeing 737 MAX 9,Coach,717,,
2024-02-08,15:45,,,ORD,IL,US,2024-02-08,19:14,EWR,NJ,US,890,Yes,No,Yes,66,UA,United Airlines,UA,United Airlines,2282,UA2282,7M9,Boeing 737 MAX 9,,717,,
2024-02-08,14:00,,,ORD,IL,US,2024-02-08,17:24,YUL,QC,CA,995,Yes,No,Yes,54,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3565,UA3565,E7W,Embraer 175,Coach,745,,
2024-02-08,14:00,,,ORD,IL,US,2024-02-08,17:24,YUL,QC,CA,995,Yes,No,Yes,54,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3565,UA3565,E7W,Embraer 175,,745,,
2024-02-08,13:15,,,ORD,IL,US,2024-02-08,16:09,IAD,DC,US,890,Yes,No,Yes,103,UA,United Airlines,UA,United Airlines,1859,UA1859,739,Boeing 737-900,,587,,
2024-02-08,13:15,,,ORD,IL,US,2024-02-08,16:09,IAD,DC,US,890,Yes,No,Yes,103,UA,United Airlines,UA,United Airlines,1859,UA1859,739,Boeing 737-900,First,587,,
2024-02-08,14:30,ORD,FRA,ORD,IL,US,2024-02-09,05:45,FRA,,DE,1050,Yes,No,Yes,225,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-08,14:30,ORD,FRA,ORD,IL,US,2024-02-09,05:45,FRA,,DE,1050,Yes,No,Yes,225,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1090,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1090,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-08,18:00,ORD,MUC,ORD,IL,US,2024-02-09,09:35,MUC,,DE,1140,Yes,No,Yes,216,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,,4515,,
2024-02-08,18:00,ORD,MUC,ORD,IL,US,2024-02-09,09:35,MUC,,DE,1140,Yes,No,Yes,216,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-08,08:59,,,ORD,IL,US,2024-02-08,11:50,IAD,DC,US,1146,Yes,No,Yes,103,UA,United Airlines,UA,United Airlines,2228,UA2228,320,Airbus A320,,587,,
2024-02-08,08:59,,,ORD,IL,US,2024-02-08,11:50,IAD,DC,US,1146,Yes,No,Yes,103,UA,United Airlines,UA,United Airlines,2228,UA2228,320,Airbus A320,First,587,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1180,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1180,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-08,18:15,ORD,AMS,ORD,IL,US,2024-02-09,09:20,AMS,,NL,1200,Yes,No,Yes,285,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,,4106,,
2024-02-08,18:15,ORD,AMS,ORD,IL,US,2024-02-09,09:20,AMS,,NL,1200,Yes,No,Yes,285,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1225,Yes,No,Yes,186,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1225,Yes,No,Yes,186,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Business,4699,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1235,Yes,No,Yes,183,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1235,Yes,No,Yes,183,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Business,4699,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1235,Yes,No,Yes,187,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-08,16:20,ORD,VIE,ORD,IL,US,2024-02-09,08:10,VIE,,AT,1235,Yes,No,Yes,187,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Business,4699,,
2024-02-08,14:30,ORD,FRA,ORD,IL,US,2024-02-09,05:45,FRA,,DE,1335,Yes,No,Yes,225,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-08,14:30,ORD,FRA,ORD,IL,US,2024-02-09,05:45,FRA,,DE,1335,Yes,No,Yes,225,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1335,Yes,No,Yes,162,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-08,18:35,ORD,FRA,ORD,IL,US,2024-02-09,09:55,FRA,,DE,1335,Yes,No,Yes,162,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-08,18:05,ORD,BRU,ORD,IL,US,2024-02-09,08:55,BRU,,BE,1365,Yes,No,Yes,282,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,,4146,,
2024-02-08,18:05,ORD,BRU,ORD,IL,US,2024-02-09,08:55,BRU,,BE,1365,Yes,No,Yes,282,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-08,17:55,ORD,LHR,ORD,IL,US,2024-02-09,07:55,LHR,,GB,1375,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,,3940,,
2024-02-08,17:55,ORD,LHR,ORD,IL,US,2024-02-09,07:55,LHR,,GB,1375,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Business,3940,,
