Departure Date,Departure Time,Departure Airport Code,Arrival Airport Code,Departure City,Departure State,Departure Country,Arrival Date,Arrival Time,Arrival City,Arrival State,Arrival Country,Flight Duration,Overnight Flight,# Stops,Nonstop Flight,# Available Tickets,Booking Airline Code,Booking Airline Description,Operating Airline Code,Operating Airline Description,Operating Airline Flight #,Operating Airline Flight # Description,Aircraft Code,Aircraft Description,Cabin Class,Airline Points,Airline Taxes,Currency
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1135,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1125,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1125,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,,4515,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1125,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1110,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1110,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1110,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1145,Yes,No,Yes,164,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1145,Yes,No,Yes,164,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,,4515,,
2024-02-04,18:00,ORD,MUC,ORD,IL,US,2024-02-05,09:35,MUC,,DE,1145,Yes,No,Yes,164,UA,United Airlines,UA,United Airlines,953,UA953,781,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1335,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1335,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1335,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1335,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-04,16:05,ORD,LHR,ORD,IL,US,2024-02-05,05:55,LHR,,GB,1240,Yes,No,Yes,234,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-04,16:05,ORD,LHR,ORD,IL,US,2024-02-05,05:55,LHR,,GB,1240,Yes,No,Yes,234,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-04,16:05,ORD,LHR,ORD,IL,US,2024-02-05,05:55,LHR,,GB,1240,Yes,No,Yes,234,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-04,16:05,ORD,LHR,ORD,IL,US,2024-02-05,05:55,LHR,,GB,1240,Yes,No,Yes,234,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-04,18:15,ORD,AMS,ORD,IL,US,2024-02-05,09:20,AMS,,NL,1200,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-04,18:15,ORD,AMS,ORD,IL,US,2024-02-05,09:20,AMS,,NL,1200,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
2024-02-04,18:15,ORD,AMS,ORD,IL,US,2024-02-05,09:20,AMS,,NL,1200,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-04,18:15,ORD,AMS,ORD,IL,US,2024-02-05,09:20,AMS,,NL,1200,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,,4106,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1090,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1090,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1090,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-04,14:30,,,ORD,IL,US,2024-02-04,17:03,YYZ,ON,CA,935,Yes,No,Yes,152,AC,Air Canada,AC,Air Canada,504,AC504,223,Airbus A220-300,Coach,435,,
2024-02-04,14:30,,,ORD,IL,US,2024-02-04,17:03,YYZ,ON,CA,935,Yes,No,Yes,152,AC,Air Canada,AC,Air Canada,504,AC504,223,Airbus A220-300,,435,,
2024-02-04,13:28,,,ORD,IL,US,2024-02-04,16:25,YYZ,ON,CA,997,Yes,No,Yes,111,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5453,UA5453,E7W,Embraer 175,Coach,435,,
2024-02-04,13:28,,,ORD,IL,US,2024-02-04,16:25,YYZ,ON,CA,997,Yes,No,Yes,111,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5453,UA5453,E7W,Embraer 175,,435,,
2024-02-04,11:03,,,ORD,IL,US,2024-02-04,13:55,YYZ,ON,CA,1142,Yes,No,Yes,144,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E70,Embraer 170,Coach,435,,
2024-02-04,11:03,,,ORD,IL,US,2024-02-04,13:55,YYZ,ON,CA,1142,Yes,No,Yes,144,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E70,Embraer 170,,435,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1355,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1355,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1355,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,14:30,,,ORD,IL,US,2024-02-04,17:03,YYZ,ON,CA,1160,Yes,No,Yes,128,AC,Air Canada,AC,Air Canada,504,AC504,223,Airbus A220-300,Coach,435,,
2024-02-04,14:30,,,ORD,IL,US,2024-02-04,17:03,YYZ,ON,CA,1160,Yes,No,Yes,128,AC,Air Canada,AC,Air Canada,504,AC504,223,Airbus A220-300,,435,,
2024-02-04,13:28,,,ORD,IL,US,2024-02-04,16:25,YYZ,ON,CA,1222,Yes,No,Yes,111,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5453,UA5453,E7W,Embraer 175,Coach,435,,
2024-02-04,13:28,,,ORD,IL,US,2024-02-04,16:25,YYZ,ON,CA,1222,Yes,No,Yes,111,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5453,UA5453,E7W,Embraer 175,,435,,
2024-02-04,10:00,,,ORD,IL,US,2024-02-04,12:33,YYZ,ON,CA,1205,Yes,No,Yes,156,AC,Air Canada,AC,Air Canada,502,AC502,223,Airbus A220-300,Coach,435,,
2024-02-04,10:00,,,ORD,IL,US,2024-02-04,12:33,YYZ,ON,CA,1205,Yes,No,Yes,156,AC,Air Canada,AC,Air Canada,502,AC502,223,Airbus A220-300,,435,,
2024-02-04,11:03,,,ORD,IL,US,2024-02-04,13:55,YYZ,ON,CA,1367,Yes,No,Yes,144,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E70,Embraer 170,Coach,435,,
2024-02-04,11:03,,,ORD,IL,US,2024-02-04,13:55,YYZ,ON,CA,1367,Yes,No,Yes,144,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3478,UA3478,E70,Embraer 170,,435,,
2024-02-04,07:11,,,ORD,IL,US,2024-02-04,10:03,YYZ,ON,CA,1374,Yes,No,Yes,234,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5450,UA5450,E7W,Embraer 175,Coach,435,,
2024-02-04,07:11,,,ORD,IL,US,2024-02-04,10:03,YYZ,ON,CA,1374,Yes,No,Yes,234,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5450,UA5450,E7W,Embraer 175,,435,,
2024-02-04,07:35,,,ORD,IL,US,2024-02-04,10:08,DTW,MI,US,1315,Yes,No,Yes,192,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5324,UA5324,E7W,Embraer 175,Coach,233,,
2024-02-04,07:35,,,ORD,IL,US,2024-02-04,10:08,DTW,MI,US,1315,Yes,No,Yes,192,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5324,UA5324,E7W,Embraer 175,,233,,
2024-02-04,07:10,,,ORD,IL,US,2024-02-04,10:24,EWR,NJ,US,1340,Yes,No,Yes,228,UA,United Airlines,UA,United Airlines,563,UA563,739,Boeing 737-900,Coach,717,,
2024-02-04,07:10,,,ORD,IL,US,2024-02-04,10:24,EWR,NJ,US,1340,Yes,No,Yes,228,UA,United Airlines,UA,United Airlines,563,UA563,739,Boeing 737-900,,717,,
2024-02-04,07:11,,,ORD,IL,US,2024-02-04,10:03,YYZ,ON,CA,1339,Yes,No,Yes,234,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5450,UA5450,E7W,Embraer 175,Coach,435,,
2024-02-04,07:11,,,ORD,IL,US,2024-02-04,10:03,YYZ,ON,CA,1339,Yes,No,Yes,234,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,5450,UA5450,E7W,Embraer 175,,435,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,935,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,935,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,935,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,935,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1125,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1125,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1125,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-04,14:30,ORD,FRA,ORD,IL,US,2024-02-05,05:45,FRA,,DE,1125,Yes,No,Yes,184,UA,United Airlines,UA,United Airlines,944,UA944,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1180,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1180,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-04,18:35,ORD,FRA,ORD,IL,US,2024-02-05,09:55,FRA,,DE,1180,Yes,No,Yes,163,UA,United Airlines,UA,United Airlines,907,UA907,781,Boeing 787-10 Dreamliner,,4330,,
2024-02-04,13:15,,,ORD,IL,US,2024-02-04,16:09,IAD,DC,US,1010,Yes,No,Yes,129,UA,United Airlines,UA,United Airlines,1859,UA1859,739,Boeing 737-900,Coach,587,,
2024-02-04,13:15,,,ORD,IL,US,2024-02-04,16:09,IAD,DC,US,1010,Yes,No,Yes,129,UA,United Airlines,UA,United Airlines,1859,UA1859,739,Boeing 737-900,,587,,
2024-02-04,21:25,ORD,MUC,ORD,IL,US,2024-02-05,12:50,MUC,,DE,940,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Coach,4515,,
2024-02-04,21:25,ORD,MUC,ORD,IL,US,2024-02-05,12:50,MUC,,DE,940,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,,4515,,
2024-02-04,21:25,ORD,MUC,ORD,IL,US,2024-02-05,12:50,MUC,,DE,940,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Business,4515,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,975,Yes,No,Yes,199,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,975,Yes,No,Yes,199,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,975,Yes,No,Yes,199,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-04,19:05,ORD,ZRH,ORD,IL,US,2024-02-05,10:45,ZRH,,CH,1080,Yes,No,Yes,157,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-04,19:05,ORD,ZRH,ORD,IL,US,2024-02-05,10:45,ZRH,,CH,1080,Yes,No,Yes,157,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-04,08:59,,,ORD,IL,US,2024-02-04,11:50,IAD,DC,US,1266,Yes,No,Yes,199,UA,United Airlines,UA,United Airlines,2228,UA2228,319,Airbus A319,Coach,587,,
2024-02-04,08:59,,,ORD,IL,US,2024-02-04,11:50,IAD,DC,US,1266,Yes,No,Yes,199,UA,United Airlines,UA,United Airlines,2228,UA2228,319,Airbus A319,,587,,
2024-02-04,07:10,,,ORD,IL,US,2024-02-04,10:24,EWR,NJ,US,1375,Yes,No,Yes,228,UA,United Airlines,UA,United Airlines,563,UA563,739,Boeing 737-900,Coach,717,,
2024-02-04,07:10,,,ORD,IL,US,2024-02-04,10:24,EWR,NJ,US,1375,Yes,No,Yes,228,UA,United Airlines,UA,United Airlines,563,UA563,739,Boeing 737-900,,717,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,207,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,205,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,205,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,205,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,193,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,193,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1235,Yes,No,Yes,193,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1255,Yes,No,Yes,188,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1255,Yes,No,Yes,188,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-04,16:10,ORD,FRA,ORD,IL,US,2024-02-05,07:25,FRA,,DE,1255,Yes,No,Yes,188,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Business,4330,,
2024-02-04,07:25,,,ORD,IL,US,2024-02-04,10:25,PHL,PA,US,1325,Yes,No,Yes,216,UA,United Airlines,UA,United Airlines,369,UA369,738,Boeing 737-800,Coach,676,,
2024-02-04,07:25,,,ORD,IL,US,2024-02-04,10:25,PHL,PA,US,1325,Yes,No,Yes,216,UA,United Airlines,UA,United Airlines,369,UA369,738,Boeing 737-800,,676,,
2024-02-04,07:25,,,ORD,IL,US,2024-02-04,10:25,PHL,PA,US,1325,Yes,No,Yes,216,UA,United Airlines,UA,United Airlines,369,UA369,738,Boeing 737-800,First,676,,
2024-02-04,18:20,,,ORD,IL,US,2024-02-04,21:19,IAD,DC,US,930,Yes,No,Yes,109,UA,United Airlines,UA,United Airlines,2418,UA2418,738,Boeing 737-800,Coach,587,,
2024-02-04,18:20,,,ORD,IL,US,2024-02-04,21:19,IAD,DC,US,930,Yes,No,Yes,109,UA,United Airlines,UA,United Airlines,2418,UA2418,738,Boeing 737-800,PREMIUMPLUS,587,,
2024-02-04,18:20,,,ORD,IL,US,2024-02-04,21:19,IAD,DC,US,930,Yes,No,Yes,109,UA,United Airlines,UA,United Airlines,2418,UA2418,738,Boeing 737-800,First,587,,
2024-02-04,18:20,,,ORD,IL,US,2024-02-04,21:19,IAD,DC,US,930,Yes,No,Yes,109,UA,United Airlines,UA,United Airlines,2418,UA2418,738,Boeing 737-800,,587,,
2024-02-04,17:00,,,ORD,IL,US,2024-02-04,20:29,EWR,NJ,US,1010,Yes,No,Yes,114,UA,United Airlines,UA,United Airlines,762,UA762,7M8,Boeing 737 MAX 8,Coach,717,,
2024-02-04,17:00,,,ORD,IL,US,2024-02-04,20:29,EWR,NJ,US,1010,Yes,No,Yes,114,UA,United Airlines,UA,United Airlines,762,UA762,7M8,Boeing 737 MAX 8,,717,,
2024-02-04,17:00,,,ORD,IL,US,2024-02-04,20:29,EWR,NJ,US,1010,Yes,No,Yes,114,UA,United Airlines,UA,United Airlines,762,UA762,7M8,Boeing 737 MAX 8,First,717,,
