Departure Date,Departure Time,Departure Airport Code,Arrival Airport Code,Departure City,Departure State,Departure Country,Arrival Date,Arrival Time,Arrival City,Arrival State,Arrival Country,Flight Duration,Overnight Flight,# Stops,Nonstop Flight,# Available Tickets,Booking Airline Code,Booking Airline Description,Operating Airline Code,Operating Airline Description,Operating Airline Flight #,Operating Airline Flight # Description,Aircraft Code,Aircraft Description,Cabin Class,Airline Points,Airline Taxes,Currency
2024-02-01,19:05,ORD,ZRH,ORD,IL,US,2024-02-02,10:45,ZRH,,CH,825,Yes,No,Yes,141,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-01,16:10,ORD,FRA,ORD,IL,US,2024-02-02,07:25,FRA,,DE,970,Yes,No,Yes,131,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-01,16:10,ORD,FRA,ORD,IL,US,2024-02-02,07:25,FRA,,DE,970,Yes,No,Yes,131,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-01,19:05,ORD,ZRH,ORD,IL,US,2024-02-02,10:45,ZRH,,CH,1095,Yes,No,Yes,141,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-01,19:05,ORD,ZRH,ORD,IL,US,2024-02-02,10:45,ZRH,,CH,1095,Yes,No,Yes,141,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-01,21:25,ORD,MUC,ORD,IL,US,2024-02-02,12:50,MUC,,DE,1165,Yes,No,Yes,130,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Coach,4515,,
2024-02-01,21:25,ORD,MUC,ORD,IL,US,2024-02-02,12:50,MUC,,DE,1165,Yes,No,Yes,130,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,,4515,,
2024-02-01,21:25,ORD,MUC,ORD,IL,US,2024-02-02,12:50,MUC,,DE,990,Yes,No,Yes,128,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Coach,4515,,
2024-02-01,21:25,ORD,MUC,ORD,IL,US,2024-02-02,12:50,MUC,,DE,990,Yes,No,Yes,128,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,,4515,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,850,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,850,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1000,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Coach,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1000,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1000,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Business,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1000,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,,3940,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1125,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1125,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1125,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,965,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Coach,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,965,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,965,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Business,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,965,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1005,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1005,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1005,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1005,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,975,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,975,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,975,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,975,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1160,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1160,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1160,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1160,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4515,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1190,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1190,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1190,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1190,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,,4146,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1180,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1180,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1180,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1180,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,,4106,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1200,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Coach,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1200,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1200,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Business,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1200,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1275,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1275,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1275,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1275,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1200,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1200,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1200,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Business,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1200,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,,4106,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1140,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1140,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1140,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-01,18:00,ORD,MUC,ORD,IL,US,2024-02-02,09:35,MUC,,DE,1140,Yes,No,Yes,159,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4515,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1165,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Coach,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1165,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1165,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Business,3940,,
2024-02-01,17:55,ORD,LHR,ORD,IL,US,2024-02-02,07:55,LHR,,GB,1165,Yes,No,Yes,254,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,,3940,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,965,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,965,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1335,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1335,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1335,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1310,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1310,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1310,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-01,16:05,ORD,LHR,ORD,IL,US,2024-02-02,05:55,LHR,,GB,1310,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,1370,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,1370,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1175,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Coach,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1175,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1175,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,Business,3940,,
2024-02-01,21:15,ORD,LHR,ORD,IL,US,2024-02-02,11:15,LHR,,GB,1175,Yes,No,Yes,255,UA,United Airlines,UA,United Airlines,938,UA938,763,Boeing 767-300,,3940,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1365,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1365,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1365,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-01,18:05,ORD,BRU,ORD,IL,US,2024-02-02,08:55,BRU,,BE,1365,Yes,No,Yes,288,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,,4146,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,1035,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,14:30,ORD,FRA,ORD,IL,US,2024-02-02,05:45,FRA,,DE,1035,Yes,No,Yes,153,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1090,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1090,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-01,18:35,ORD,FRA,ORD,IL,US,2024-02-02,09:55,FRA,,DE,1090,Yes,No,Yes,155,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-01,16:35,,,ORD,IL,US,2024-02-01,19:08,YYZ,ON,CA,975,Yes,No,Yes,113,AC,Air Canada,AC,Air Canada,506,AC506,223,Airbus A220-300,Coach,435,,
2024-02-01,16:35,,,ORD,IL,US,2024-02-01,19:08,YYZ,ON,CA,975,Yes,No,Yes,113,AC,Air Canada,AC,Air Canada,506,AC506,223,Airbus A220-300,,435,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1355,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,Coach,4106,,
2024-02-01,18:15,ORD,AMS,ORD,IL,US,2024-02-02,09:20,AMS,,NL,1355,Yes,No,Yes,237,UA,United Airlines,UA,United Airlines,909,UA909,788,Boeing 787-8 Dreamliner,PREMIUMPLUS,4106,,
