Departure Date,Departure Time,Departure Airport Code,Arrival Airport Code,Departure City,Departure State,Departure Country,Arrival Date,Arrival Time,Arrival City,Arrival State,Arrival Country,Flight Duration,Overnight Flight,# Stops,Nonstop Flight,# Available Tickets,Booking Airline Code,Booking Airline Description,Operating Airline Code,Operating Airline Description,Operating Airline Flight #,Operating Airline Flight # Description,Aircraft Code,Aircraft Description,Cabin Class,Airline Points,Airline Taxes,Currency
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,815,Yes,No,Yes,148,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,815,Yes,No,Yes,148,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,960,Yes,No,Yes,104,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,960,Yes,No,Yes,104,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,1290,Yes,No,Yes,153,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,1290,Yes,No,Yes,153,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-03,18:05,ORD,BRU,ORD,IL,US,2024-02-04,08:55,BRU,,BE,1240,Yes,No,Yes,274,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Coach,4146,,
2024-02-03,18:05,ORD,BRU,ORD,IL,US,2024-02-04,08:55,BRU,,BE,1240,Yes,No,Yes,274,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,PREMIUMPLUS,4146,,
2024-02-03,18:05,ORD,BRU,ORD,IL,US,2024-02-04,08:55,BRU,,BE,1240,Yes,No,Yes,274,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,Business,4146,,
2024-02-03,18:05,ORD,BRU,ORD,IL,US,2024-02-04,08:55,BRU,,BE,1240,Yes,No,Yes,274,UA,United Airlines,UA,United Airlines,972,UA972,781,Boeing 787-10 Dreamliner,,4146,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,850,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,850,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,850,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,850,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,940,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1320,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1320,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1320,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1005,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1005,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1005,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1005,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,18:00,ORD,MUC,ORD,IL,US,2024-02-04,09:35,MUC,,DE,1355,Yes,No,Yes,217,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4515,,
2024-02-03,18:00,ORD,MUC,ORD,IL,US,2024-02-04,09:35,MUC,,DE,1355,Yes,No,Yes,217,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4515,,
2024-02-03,18:00,ORD,MUC,ORD,IL,US,2024-02-04,09:35,MUC,,DE,1355,Yes,No,Yes,217,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4515,,
2024-02-03,18:00,ORD,MUC,ORD,IL,US,2024-02-04,09:35,MUC,,DE,1355,Yes,No,Yes,217,UA,United Airlines,UA,United Airlines,953,UA953,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4515,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1035,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1035,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1035,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1035,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,14:00,,,ORD,IL,US,2024-02-03,17:24,YUL,QC,CA,880,Yes,No,Yes,161,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3565,UA3565,E70,Embraer 170,Coach,745,,
2024-02-03,14:00,,,ORD,IL,US,2024-02-03,17:24,YUL,QC,CA,880,Yes,No,Yes,161,UA,United Airlines,UA,REPUBLIC AIRWAYS DBA UNITED EXPRESS,3565,UA3565,E70,Embraer 170,,745,,
2024-02-03,12:57,,,ORD,IL,US,2024-02-03,16:23,EWR,NJ,US,943,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,2674,UA2674,7M8,Boeing 737 MAX 8,Coach,717,,
2024-02-03,12:57,,,ORD,IL,US,2024-02-03,16:23,EWR,NJ,US,943,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,2674,UA2674,7M8,Boeing 737 MAX 8,,717,,
2024-02-03,10:45,,,ORD,IL,US,2024-02-03,14:00,EWR,NJ,US,1075,Yes,No,Yes,97,UA,United Airlines,UA,United Airlines,1847,UA1847,Airbus A320,Airbus A320,Coach,717,,
2024-02-03,10:45,,,ORD,IL,US,2024-02-03,14:00,EWR,NJ,US,1075,Yes,No,Yes,97,UA,United Airlines,UA,United Airlines,1847,UA1847,Airbus A320,Airbus A320,,717,,
2024-02-03,11:00,,,ORD,IL,US,2024-02-03,14:11,YUL,QC,CA,1060,Yes,No,Yes,155,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8960,AC8960,E75,Embraer 175,Coach,745,,
2024-02-03,11:00,,,ORD,IL,US,2024-02-03,14:11,YUL,QC,CA,1060,Yes,No,Yes,155,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8960,AC8960,E75,Embraer 175,,745,,
2024-02-03,11:00,,,ORD,IL,US,2024-02-03,14:11,YUL,QC,CA,1060,Yes,No,Yes,155,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8960,AC8960,E75,Embraer 175,Business,745,,
2024-02-03,12:57,,,ORD,IL,US,2024-02-03,16:23,EWR,NJ,US,1183,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,2674,UA2674,7M8,Boeing 737 MAX 8,Coach,717,,
2024-02-03,12:57,,,ORD,IL,US,2024-02-03,16:23,EWR,NJ,US,1183,Yes,No,Yes,166,UA,United Airlines,UA,United Airlines,2674,UA2674,7M8,Boeing 737 MAX 8,,717,,
2024-02-03,09:06,,,ORD,IL,US,2024-02-03,12:21,EWR,NJ,US,1174,Yes,No,Yes,180,UA,United Airlines,UA,United Airlines,2099,UA2099,Boeing 757-200W,Boeing 757-200W,Coach,717,,
2024-02-03,09:06,,,ORD,IL,US,2024-02-03,12:21,EWR,NJ,US,1174,Yes,No,Yes,180,UA,United Airlines,UA,United Airlines,2099,UA2099,Boeing 757-200W,Boeing 757-200W,,717,,
2024-02-03,10:50,,,ORD,IL,US,2024-02-03,14:10,BOS,MA,US,1310,Yes,No,Yes,173,UA,United Airlines,UA,United Airlines,1731,UA1731,320,Airbus A320,Coach,864,,
2024-02-03,10:50,,,ORD,IL,US,2024-02-03,14:10,BOS,MA,US,1310,Yes,No,Yes,173,UA,United Airlines,UA,United Airlines,1731,UA1731,320,Airbus A320,,864,,
2024-02-03,10:50,,,ORD,IL,US,2024-02-03,14:10,BOS,MA,US,1310,Yes,No,Yes,173,UA,United Airlines,UA,United Airlines,1731,UA1731,320,Airbus A320,First,864,,
2024-02-03,10:45,,,ORD,IL,US,2024-02-03,14:00,EWR,NJ,US,1315,Yes,No,Yes,97,UA,United Airlines,UA,United Airlines,1847,UA1847,Airbus A320,Airbus A320,Coach,717,,
2024-02-03,10:45,,,ORD,IL,US,2024-02-03,14:00,EWR,NJ,US,1315,Yes,No,Yes,97,UA,United Airlines,UA,United Airlines,1847,UA1847,Airbus A320,Airbus A320,,717,,
2024-02-03,07:10,,,ORD,IL,US,2024-02-03,10:24,EWR,NJ,US,1290,Yes,No,Yes,220,UA,United Airlines,UA,United Airlines,563,UA563,Airbus A319,Airbus A319,Coach,717,,
2024-02-03,07:10,,,ORD,IL,US,2024-02-03,10:24,EWR,NJ,US,1290,Yes,No,Yes,220,UA,United Airlines,UA,United Airlines,563,UA563,Airbus A319,Airbus A319,,717,,
2024-02-03,10:41,,,ORD,IL,US,2024-02-03,13:08,DTW,MI,US,1289,Yes,No,Yes,191,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,4770,UA4770,Canadair Regional Jet 700,Canadair Regional Jet 700,Coach,233,,
2024-02-03,10:41,,,ORD,IL,US,2024-02-03,13:08,DTW,MI,US,1289,Yes,No,Yes,191,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,4770,UA4770,Canadair Regional Jet 700,Canadair Regional Jet 700,,233,,
2024-02-03,10:41,,,ORD,IL,US,2024-02-03,13:08,DTW,MI,US,1289,Yes,No,Yes,191,UA,United Airlines,UA,SKYWEST DBA UNITED EXPRESS,4770,UA4770,Canadair Regional Jet 700,Canadair Regional Jet 700,First,233,,
2024-02-03,07:20,,,ORD,IL,US,2024-02-03,10:22,YUL,QC,CA,1280,Yes,No,Yes,184,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8958,AC8958,E75,Embraer 175,Coach,745,,
2024-02-03,07:20,,,ORD,IL,US,2024-02-03,10:22,YUL,QC,CA,1280,Yes,No,Yes,184,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8958,AC8958,E75,Embraer 175,,745,,
2024-02-03,07:20,,,ORD,IL,US,2024-02-03,10:22,YUL,QC,CA,1280,Yes,No,Yes,184,AC,Air Canada,AC,AIR CANADA EXPRESS - JAZZ,8958,AC8958,E75,Embraer 175,Business,745,,
2024-02-03,09:15,,,ORD,IL,US,2024-02-03,12:35,BOS,MA,US,1405,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,1675,UA1675,Boeing 737-800W,Boeing 737-800W,Coach,864,,
2024-02-03,09:15,,,ORD,IL,US,2024-02-03,12:35,BOS,MA,US,1405,Yes,No,Yes,236,UA,United Airlines,UA,United Airlines,1675,UA1675,Boeing 737-800W,Boeing 737-800W,,864,,
2024-02-03,06:03,,,ORD,IL,US,2024-02-03,09:19,EWR,NJ,US,1357,Yes,No,Yes,244,UA,United Airlines,UA,United Airlines,1833,UA1833,Boeing 737 Max 8,Boeing 737 Max 8,Coach,717,,
2024-02-03,06:03,,,ORD,IL,US,2024-02-03,09:19,EWR,NJ,US,1357,Yes,No,Yes,244,UA,United Airlines,UA,United Airlines,1833,UA1833,Boeing 737 Max 8,Boeing 737 Max 8,,717,,
2024-02-03,09:06,,,ORD,IL,US,2024-02-03,12:21,EWR,NJ,US,1414,Yes,No,Yes,180,UA,United Airlines,UA,United Airlines,2099,UA2099,Boeing 757-200W,Boeing 757-200W,Coach,717,,
2024-02-03,09:06,,,ORD,IL,US,2024-02-03,12:21,EWR,NJ,US,1414,Yes,No,Yes,180,UA,United Airlines,UA,United Airlines,2099,UA2099,Boeing 757-200W,Boeing 757-200W,,717,,
2024-02-03,17:55,ORD,LHR,ORD,IL,US,2024-02-04,07:55,LHR,,GB,1250,Yes,No,Yes,211,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Coach,3940,,
2024-02-03,17:55,ORD,LHR,ORD,IL,US,2024-02-04,07:55,LHR,,GB,1250,Yes,No,Yes,211,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-03,17:55,ORD,LHR,ORD,IL,US,2024-02-04,07:55,LHR,,GB,1250,Yes,No,Yes,211,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,Business,3940,,
2024-02-03,17:55,ORD,LHR,ORD,IL,US,2024-02-04,07:55,LHR,,GB,1250,Yes,No,Yes,211,UA,United Airlines,UA,United Airlines,920,UA920,763,Boeing 767-300,,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,1360,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Coach,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,1360,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,PREMIUMPLUS,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,1360,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,Business,3940,,
2024-02-03,16:05,ORD,LHR,ORD,IL,US,2024-02-04,05:55,LHR,,GB,1360,Yes,No,Yes,297,UA,United Airlines,UA,United Airlines,929,UA929,763,Boeing 767-300,,3940,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1210,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1210,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,18:35,ORD,FRA,ORD,IL,US,2024-02-04,09:55,FRA,,DE,1210,Yes,No,Yes,161,UA,United Airlines,UA,United Airlines,907,UA907,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1345,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1345,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1345,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1345,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1455,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Coach,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1455,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,PREMIUMPLUS,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1455,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,Business,4330,,
2024-02-03,14:30,ORD,FRA,ORD,IL,US,2024-02-04,05:45,FRA,,DE,1455,Yes,No,Yes,206,UA,United Airlines,UA,United Airlines,944,UA944,Boeing 787-10 Dreamliner,Boeing 787-10 Dreamliner,,4330,,
2024-02-03,21:25,ORD,MUC,ORD,IL,US,2024-02-04,12:50,MUC,,DE,930,Yes,No,Yes,147,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Coach,4515,,
2024-02-03,21:25,ORD,MUC,ORD,IL,US,2024-02-04,12:50,MUC,,DE,930,Yes,No,Yes,147,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,,4515,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,935,Yes,No,Yes,144,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,935,Yes,No,Yes,144,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,935,Yes,No,Yes,137,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,935,Yes,No,Yes,137,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,980,Yes,No,Yes,166,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Coach,4699,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,980,Yes,No,Yes,166,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,990,Yes,No,Yes,143,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,990,Yes,No,Yes,143,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,1180,Yes,No,Yes,123,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,Coach,4429,,
2024-02-03,19:05,ORD,ZRH,ORD,IL,US,2024-02-04,10:45,ZRH,,CH,1180,Yes,No,Yes,123,LX,SWISS International Airlines,LX,SWISS International Airlines,9,LX9,333,Airbus A330-300,,4429,,
2024-02-03,21:25,ORD,MUC,ORD,IL,US,2024-02-04,12:50,MUC,,DE,1150,Yes,No,Yes,159,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,Coach,4515,,
2024-02-03,21:25,ORD,MUC,ORD,IL,US,2024-02-04,12:50,MUC,,DE,1150,Yes,No,Yes,159,LH,Lufthansa,LH,Lufthansa,435,LH435,359,Airbus A350-900,,4515,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,1235,Yes,No,Yes,165,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Coach,4699,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,1235,Yes,No,Yes,165,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,1245,Yes,No,Yes,136,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,Coach,4330,,
2024-02-03,16:10,ORD,FRA,ORD,IL,US,2024-02-04,07:25,FRA,,DE,1245,Yes,No,Yes,136,LH,Lufthansa,LH,Lufthansa,431,LH431,744,Boeing 747-400,,4330,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,1340,Yes,No,Yes,165,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,Coach,4699,,
2024-02-03,16:20,ORD,VIE,ORD,IL,US,2024-02-04,08:10,VIE,,AT,1340,Yes,No,Yes,165,OS,Austrian Airlines,OS,Austrian Airlines,66,OS66,772,Boeing 777-200,,4699,,
2024-02-03,14:17,,,ORD,IL,US,2024-02-03,17:43,EWR,NJ,US,1048,Yes,No,Yes,169,UA,United Airlines,UA,United Airlines,2138,UA2138,7M9,Boeing 737 MAX 9,Coach,717,,
2024-02-03,14:17,,,ORD,IL,US,2024-02-03,17:43,EWR,NJ,US,1048,Yes,No,Yes,169,UA,United Airlines,UA,United Airlines,2138,UA2138,7M9,Boeing 737 MAX 9,PREMIUMPLUS,717,,
